priority,status,suggested_mode,display_name,normalized_name,aftership_slug,seventeen_track_key,country_iso,url,notes
P4,candidate,research_required,APG eCommerce,apg ecommerce,,100178,AU,https://apgecommerce.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,research_required,APG eCommerce Solutions Ltd.,apg ecommerce solutions ltd,apg,,,,Present in AfterShip catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,Aplus,aplus,,190949,CN,https://www.aplus-log.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,Apple Express,apple express,apple-express-webhook,,,,Present in AfterShip catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,AppleExpress,appleexpress,,100527,CA,https://www.appleexpress.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,research_required,Aramex AU (formerly Fastway AU),aramex au formerly fastway au,,100044,AU,https://www.aramex.com.au/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,research_required,Aramex Australia,aramex australia,fastway-au,,,,Present in AfterShip catalog; research public tracking surface and tracking-number formats.
P4,candidate,research_required,Aramex NZ (formerly Fastway NZ),aramex nz formerly fastway nz,,100067,NZ,https://www.aramex.co.nz/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,research_required,Aras Cargo,aras cargo,araskargo,,,,Present in AfterShip catalog; research public tracking surface and tracking-number formats.
P4,candidate,research_required,Aras Kargo,aras kargo,,100607,TR,https://www.araskargo.com.tr/tr/#,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,research_required,ArcBest (Panther),arcbest panther,,100333,US,https://arcb.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,research_required,Arco Spedizioni,arco spedizioni,,100649,IT,https://www.arcospedizioni.it/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,research_required,Arco Spedizioni SP,arco spedizioni sp,arco-spedizioni,,,,Present in AfterShip catalog; research public tracking surface and tracking-number formats.
P4,candidate,research_required,ARGO (아르고),argo 아르고,,101440,KR,https://www.argoport.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,ARK Logistics,ark logistics,ark-logistics,,,,Present in AfterShip catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,Ark Space,ark space,,100988,CN,https://www.arkspace.com.hk/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,research_required,Arrow,arrow,arrow-api,,,,Present in AfterShip catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,ARU,aru,,191105,CN,http://www.cnruvip.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,Aruba Post,aruba post,,92031,AW,http://www.postaruba.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,ASE Asia Africa Sky Express,ase asia africa sky express,,100796,TR,http://www.ase.com.tr/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,research_required,ASE KARGO,ase kargo,ase,,,,Present in AfterShip catalog; research public tracking surface and tracking-number formats.
P4,candidate,research_required,Asendia APAC,asendia apac,asendia-hk,,,,Present in AfterShip catalog; research public tracking surface and tracking-number formats.
P4,candidate,research_required,Asendia France,asendia france,,101265,FR,https://asendiafrance.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,research_required,Asendia Global,asendia global,asendia,,,,Present in AfterShip catalog; research public tracking surface and tracking-number formats.
P4,candidate,research_required,Asendia UK,asendia uk,asendia-uk,,,,Present in AfterShip catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,ASG,asg,,191960,CN,https://asgdipingxian.com,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,ASGYL,asgyl,,190521,CN,http://www.gdasgyl.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,ASIAFLY,asiafly,,190303,CN,https://www.asiaflyexp.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,research_required,ASKMEBUY,askmebuy,,101281,MY,https://askmebuy.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,research_required,ASL Distribution Services (ASL),asl distribution services asl,,100989,CA,https://asldistribution.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,Associated Couriers,associated couriers,associated-couriers,,,,Present in AfterShip catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,AST,ast,,191196,CN,https://www.astexpress.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,research_required,Astrack,astrack,,101449,AZ,https://astrack.us/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,ASWKK,aswkk,,191205,CN,http://www.kuaikuai-cn.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,Asyad Express,asyad express,asyadexpress,,,,Present in AfterShip catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,Asyad Express (أسياد),asyad express ا سياد,,100820,OM,https://www.asyadexpress.om/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,AT,at,,190408,CN,http://a-tian.aflyfish.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,research_required,ATA,ata,ata,,,,Present in AfterShip catalog; research public tracking surface and tracking-number formats.
P4,candidate,research_required,ATB,atb,,191219,CA,http://atbexp.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,ATC Express,atc express,,101009,RU,https://atc.express/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,research_required,ATC Logistical Solutions Pvt. Ltd,atc logistical solutions pvt ltd,,100769,IN,https://atcls.net/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,ATI,ati,,191253,CN,http://www.aotian56.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,Atlantic International Express,atlantic international express,,100828,IN,https://atlanticcourier.net/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,ATMAD GLOBAL CARGO,atmad global cargo,,190787,CN,http://www.atmadcargo.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,AtWindow,atwindow,,190350,CN,http://www.atwindow.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,ATX,atx,,191201,CN,http://www.atx-express.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,Au Express,au express,auexpress,,,,Present in AfterShip catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,AU-Hawk,au hawk,,191112,CN,http://www.au-hawk.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,AUS,aus,,190146,CN,http://www.asusexp.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,research_required,Australian Regional Xpress Pty Ltd,australian regional xpress pty ltd,,100565,AU,https://www.arxp.com.au/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,Austrian Post (Express),austrian post express,austrian-post,,,,Present in AfterShip catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,Austrian Post (Registered),austrian post registered,austrian-post-registered,,,,Present in AfterShip catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,AUSTWAY,austway,,191031,CN,http://www.austway-cargo.cn/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,AUTO,auto,,191830,CN,https://www.autochina-logistics.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,Ave Logistics,ave logistics,,101229,US,https://avelogistics.ca/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,avent Logistics,avent logistics,,100561,GB,https://aventlogistic.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,AX,ax,,191471,CN,http://www.axfba.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,ax logistics,ax logistics,,191742,CN,http://www.aoxunlog.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,AYD,ayd,,191515,CN,http://www.ayd66.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,research_required,AyMakan,aymakan,,100855,SA,https://aymakan.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,research_required,AyMakan (AE),aymakan ae,,100858,SA,https://aymakan.com.sa/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,AYT,ayt,,191540,CN,http://ayt999.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
